id,date,warehouse_id,region,quantity_stored_tons,capacity_tons,utilization_percent
1911,2024-08-26,WH-MWA-001,Mwanza,769.05,930,82.7
1912,2024-08-26,WH-MWA-002,Mwanza,2174.77,2827,76.9
1913,2024-08-26,WH-SHI-001,Shinyanga,1857.59,2536,73.2
1914,2024-08-26,WH-SHI-002,Shinyanga,4536.0,4536,100.0
1915,2024-09-02,WH-MBE-001,Mbeya,3334.03,3903,85.4
1916,2024-09-02,WH-MBE-002,Mbeya,4442.0,4442,100.0
1917,2024-09-02,WH-IRI-001,Iringa,1175.0,1175,100.0
1918,2024-09-02,WH-IRI-002,Iringa,2254.88,2541,88.7
1919,2024-09-02,WH-RUV-001,Ruvuma,565.24,662,85.4
1920,2024-09-02,WH-RUV-002,Ruvuma,1518.12,1861,81.6
1921,2024-09-02,WH-RUK-001,Rukwa,1839.0,1839,100.0
1922,2024-09-02,WH-RUK-002,Rukwa,4309.0,4309,100.0
1923,2024-09-02,WH-MOR-001,Morogoro,2435.0,2435,100.0
1924,2024-09-02,WH-MOR-002,Morogoro,520.54,586,88.8
1925,2024-09-02,WH-DOD-001,Dodoma,1998.8,2161,92.5
1926,2024-09-02,WH-DOD-002,Dodoma,630.0,630,100.0
1927,2024-09-02,WH-ARU-001,Arusha,766.56,955,80.3
1928,2024-09-02,WH-ARU-002,Arusha,3971.79,4213,94.3
1929,2024-09-02,WH-KIL-001,Kilimanjaro,2962.75,3053,97.0
1930,2024-09-02,WH-KIL-002,Kilimanjaro,4065.8,4199,96.8
1931,2024-09-02,WH-DAR-001,Dar es Salaam,2506.08,2543,98.5
1932,2024-09-02,WH-DAR-002,Dar es Salaam,2979.83,3161,94.3
1933,2024-09-02,WH-MWA-001,Mwanza,824.92,930,88.7
1934,2024-09-02,WH-MWA-002,Mwanza,2341.93,2827,82.8
1935,2024-09-02,WH-SHI-001,Shinyanga,2130.64,2536,84.0
1936,2024-09-02,WH-SHI-002,Shinyanga,4536.0,4536,100.0
1937,2024-09-09,WH-MBE-001,Mbeya,3503.15,3903,89.8
1938,2024-09-09,WH-MBE-002,Mbeya,4442.0,4442,100.0
1939,2024-09-09,WH-IRI-001,Iringa,1175.0,1175,100.0
1940,2024-09-09,WH-IRI-002,Iringa,2541.0,2541,100.0
1941,2024-09-09,WH-RUV-001,Ruvuma,608.54,662,91.9
1942,2024-09-09,WH-RUV-002,Ruvuma,1690.16,1861,90.8
1943,2024-09-09,WH-RUK-001,Rukwa,1839.0,1839,100.0
1944,2024-09-09,WH-RUK-002,Rukwa,4309.0,4309,100.0
1945,2024-09-09,WH-MOR-001,Morogoro,2435.0,2435,100.0
1946,2024-09-09,WH-MOR-002,Morogoro,579.71,586,98.9
1947,2024-09-09,WH-DOD-001,Dodoma,2161.0,2161,100.0
1948,2024-09-09,WH-DOD-002,Dodoma,630.0,630,100.0
1949,2024-09-09,WH-ARU-001,Arusha,873.17,955,91.4
1950,2024-09-09,WH-ARU-002,Arusha,4213.0,4213,100.0
1951,2024-09-09,WH-KIL-001,Kilimanjaro,3053.0,3053,100.0
1952,2024-09-09,WH-KIL-002,Kilimanjaro,4199.0,4199,100.0
1953,2024-09-09,WH-DAR-001,Dar es Salaam,2543.0,2543,100.0
1954,2024-09-09,WH-DAR-002,Dar es Salaam,3161.0,3161,100.0
1955,2024-09-09,WH-MWA-001,Mwanza,907.39,930,97.6
1956,2024-09-09,WH-MWA-002,Mwanza,2626.2,2827,92.9
1957,2024-09-09,WH-SHI-001,Shinyanga,2244.96,2536,88.5
1958,2024-09-09,WH-SHI-002,Shinyanga,4536.0,4536,100.0
1959,2024-09-16,WH-MBE-001,Mbeya,3752.92,3903,96.2
1960,2024-09-16,WH-MBE-002,Mbeya,4442.0,4442,100.0
1961,2024-09-16,WH-IRI-001,Iringa,1175.0,1175,100.0
1962,2024-09-16,WH-IRI-002,Iringa,2541.0,2541,100.0
1963,2024-09-16,WH-RUV-001,Ruvuma,642.67,662,97.1
1964,2024-09-16,WH-RUV-002,Ruvuma,1795.94,1861,96.5
1965,2024-09-16,WH-RUK-001,Rukwa,1839.0,1839,100.0
1966,2024-09-16,WH-RUK-002,Rukwa,4309.0,4309,100.0
1967,2024-09-16,WH-MOR-001,Morogoro,2435.0,2435,100.0
1968,2024-09-16,WH-MOR-002,Morogoro,586.0,586,100.0
1969,2024-09-16,WH-DOD-001,Dodoma,2161.0,2161,100.0
1970,2024-09-16,WH-DOD-002,Dodoma,630.0,630,100.0
1971,2024-09-16,WH-ARU-001,Arusha,955.0,955,100.0
1972,2024-09-16,WH-ARU-002,Arusha,4213.0,4213,100.0
1973,2024-09-16,WH-KIL-001,Kilimanjaro,3053.0,3053,100.0
1974,2024-09-16,WH-KIL-002,Kilimanjaro,4199.0,4199,100.0
1975,2024-09-16,WH-DAR-001,Dar es Salaam,2543.0,2543,100.0
1976,2024-09-16,WH-DAR-002,Dar es Salaam,3161.0,3161,100.0
1977,2024-09-16,WH-MWA-001,Mwanza,930.0,930,100.0
1978,2024-09-16,WH-MWA-002,Mwanza,2797.53,2827,99.0
1979,2024-09-16,WH-SHI-001,Shinyanga,2434.03,2536,96.0
1980,2024-09-16,WH-SHI-002,Shinyanga,4536.0,4536,100.0
1981,2024-09-23,WH-MBE-001,Mbeya,3903.0,3903,100.0
1982,2024-09-23,WH-MBE-002,Mbeya,4442.0,4442,100.0
1983,2024-09-23,WH-IRI-001,Iringa,1175.0,1175,100.0
1984,2024-09-23,WH-IRI-002,Iringa,2541.0,2541,100.0
1985,2024-09-23,WH-RUV-001,Ruvuma,662.0,662,100.0
1986,2024-09-23,WH-RUV-002,Ruvuma,1861.0,1861,100.0
1987,2024-09-23,WH-RUK-001,Rukwa,1839.0,1839,100.0
1988,2024-09-23,WH-RUK-002,Rukwa,4309.0,4309,100.0
1989,2024-09-23,WH-MOR-001,Morogoro,2435.0,2435,100.0
1990,2024-09-23,WH-MOR-002,Morogoro,586.0,586,100.0
1991,2024-09-23,WH-DOD-001,Dodoma,2161.0,2161,100.0
1992,2024-09-23,WH-DOD-002,Dodoma,630.0,630,100.0
1993,2024-09-23,WH-ARU-001,Arusha,955.0,955,100.0
1994,2024-09-23,WH-ARU-002,Arusha,4213.0,4213,100.0
1995,2024-09-23,WH-KIL-001,Kilimanjaro,3053.0,3053,100.0
1996,2024-09-23,WH-KIL-002,Kilimanjaro,4199.0,4199,100.0
1997,2024-09-23,WH-DAR-001,Dar es Salaam,2543.0,2543,100.0
1998,2024-09-23,WH-DAR-002,Dar es Salaam,3161.0,3161,100.0
1999,2024-09-23,WH-MWA-001,Mwanza,930.0,930,100.0
2000,2024-09-23,WH-MWA-002,Mwanza,2827.0,2827,100.0
2001,2024-09-23,WH-SHI-001,Shinyanga,2536.0,2536,100.0
2002,2024-09-23,WH-SHI-002,Shinyanga,4536.0,4536,100.0
2003,2024-09-30,WH-MBE-001,Mbeya,3903.0,3903,100.0
2004,2024-09-30,WH-MBE-002,Mbeya,4442.0,4442,100.0
2005,2024-09-30,WH-IRI-001,Iringa,1175.0,1175,100.0
2006,2024-09-30,WH-IRI-002,Iringa,2541.0,2541,100.0
2007,2024-09-30,WH-RUV-001,Ruvuma,662.0,662,100.0
2008,2024-09-30,WH-RUV-002,Ruvuma,1861.0,1861,100.0
2009,2024-09-30,WH-RUK-001,Rukwa,1839.0,1839,100.0
2010,2024-09-30,WH-RUK-002,Rukwa,4309.0,4309,100.0
2011,2024-09-30,WH-MOR-001,Morogoro,2435.0,2435,100.0
2012,2024-09-30,WH-MOR-002,Morogoro,586.0,586,100.0
2013,2024-09-30,WH-DOD-001,Dodoma,2161.0,2161,100.0
2014,2024-09-30,WH-DOD-002,Dodoma,630.0,630,100.0
2015,2024-09-30,WH-ARU-001,Arusha,955.0,955,100.0
2016,2024-09-30,WH-ARU-002,Arusha,4213.0,4213,100.0
2017,2024-09-30,WH-KIL-001,Kilimanjaro,3053.0,3053,100.0
2018,2024-09-30,WH-KIL-002,Kilimanjaro,4199.0,4199,100.0
2019,2024-09-30,WH-DAR-001,Dar es Salaam,2543.0,2543,100.0
2020,2024-09-30,WH-DAR-002,Dar es Salaam,3161.0,3161,100.0
2021,2024-09-30,WH-MWA-001,Mwanza,930.0,930,100.0
2022,2024-09-30,WH-MWA-002,Mwanza,2827.0,2827,100.0
2023,2024-09-30,WH-SHI-001,Shinyanga,2536.0,2536,100.0
2024,2024-09-30,WH-SHI-002,Shinyanga,4536.0,4536,100.0
2025,2024-10-07,WH-MBE-001,Mbeya,3826.59,3903,98.0
2026,2024-10-07,WH-MBE-002,Mbeya,4442.0,4442,100.0
2027,2024-10-07,WH-IRI-001,Iringa,1175.0,1175,100.0
2028,2024-10-07,WH-IRI-002,Iringa,2514.49,2541,99.0
2029,2024-10-07,WH-RUV-001,Ruvuma,662.0,662,100.0
2030,2024-10-07,WH-RUV-002,Ruvuma,1861.0,1861,100.0
2031,2024-10-07,WH-RUK-001,Rukwa,1839.0,1839,100.0
2032,2024-10-07,WH-RUK-002,Rukwa,4309.0,4309,100.0
2033,2024-10-07,WH-MOR-001,Morogoro,2435.0,2435,100.0
2034,2024-10-07,WH-MOR-002,Morogoro,586.0,586,100.0
2035,2024-10-07,WH-DOD-001,Dodoma,2154.24,2161,99.7
2036,2024-10-07,WH-DOD-002,Dodoma,618.2,630,98.1
2037,2024-10-07,WH-ARU-001,Arusha,951.66,955,99.7
2038,2024-10-07,WH-ARU-002,Arusha,4213.0,4213,100.0
2039,2024-10-07,WH-KIL-001,Kilimanjaro,3053.0,3053,100.0
2040,2024-10-07,WH-KIL-002,Kilimanjaro,4149.68,4199,98.8
2041,2024-10-07,WH-DAR-001,Dar es Salaam,2500.8,2543,98.3
2042,2024-10-07,WH-DAR-002,Dar es Salaam,3161.0,3161,100.0
2043,2024-10-07,WH-MWA-001,Mwanza,913.16,930,98.2
2044,2024-10-07,WH-MWA-002,Mwanza,2827.0,2827,100.0
2045,2024-10-07,WH-SHI-001,Shinyanga,2510.13,2536,99.0
2046,2024-10-07,WH-SHI-002,Shinyanga,4536.0,4536,100.0
2047,2024-10-14,WH-MBE-001,Mbeya,3856.25,3903,98.8
2048,2024-10-14,WH-MBE-002,Mbeya,4396.04,4442,99.0
2049,2024-10-14,WH-IRI-001,Iringa,1175.0,1175,100.0
2050,2024-10-14,WH-IRI-002,Iringa,2514.37,2541,99.0
2051,2024-10-14,WH-RUV-001,Ruvuma,662.0,662,100.0
2052,2024-10-14,WH-RUV-002,Ruvuma,1851.76,1861,99.5
2053,2024-10-14,WH-RUK-001,Rukwa,1839.0,1839,100.0
2054,2024-10-14,WH-RUK-002,Rukwa,4265.52,4309,99.0
2055,2024-10-14,WH-MOR-001,Morogoro,2427.63,2435,99.7
2056,2024-10-14,WH-MOR-002,Morogoro,586.0,586,100.0
2057,2024-10-14,WH-DOD-001,Dodoma,2138.77,2161,99.0
2058,2024-10-14,WH-DOD-002,Dodoma,627.79,630,99.6
2059,2024-10-14,WH-ARU-001,Arusha,955.0,955,100.0
2060,2024-10-14,WH-ARU-002,Arusha,4141.5,4213,98.3
2061,2024-10-14,WH-KIL-001,Kilimanjaro,3053.0,3053,100.0
2062,2024-10-14,WH-KIL-002,Kilimanjaro,4069.49,4199,96.9
2063,2024-10-14,WH-DAR-001,Dar es Salaam,2462.49,2543,96.8
2064,2024-10-14,WH-DAR-002,Dar es Salaam,3161.0,3161,100.0
2065,2024-10-14,WH-MWA-001,Mwanza,902.44,930,97.0
2066,2024-10-14,WH-MWA-002,Mwanza,2802.15,2827,99.1
2067,2024-10-14,WH-SHI-001,Shinyanga,2536.0,2536,100.0
2068,2024-10-14,WH-SHI-002,Shinyanga,4504.44,4536,99.3
2069,2024-10-21,WH-MBE-001,Mbeya,3849.84,3903,98.6
2070,2024-10-21,WH-MBE-002,Mbeya,4330.85,4442,97.5
2071,2024-10-21,WH-IRI-001,Iringa,1175.0,1175,100.0
2072,2024-10-21,WH-IRI-002,Iringa,2513.46,2541,98.9
2073,2024-10-21,WH-RUV-001,Ruvuma,662.0,662,100.0
2074,2024-10-21,WH-RUV-002,Ruvuma,1848.86,1861,99.3
2075,2024-10-21,WH-RUK-001,Rukwa,1839.0,1839,100.0
2076,2024-10-21,WH-RUK-002,Rukwa,4309.0,4309,100.0
2077,2024-10-21,WH-MOR-001,Morogoro,2414.6,2435,99.2
2078,2024-10-21,WH-MOR-002,Morogoro,584.39,586,99.7
2079,2024-10-21,WH-DOD-001,Dodoma,2149.12,2161,99.5
2080,2024-10-21,WH-DOD-002,Dodoma,626.85,630,99.5
2081,2024-10-21,WH-ARU-001,Arusha,955.0,955,100.0
2082,2024-10-21,WH-ARU-002,Arusha,4169.29,4213,99.0
2083,2024-10-21,WH-KIL-001,Kilimanjaro,3028.06,3053,99.2
2084,2024-10-21,WH-KIL-002,Kilimanjaro,4144.48,4199,98.7
2085,2024-10-21,WH-DAR-001,Dar es Salaam,2446.79,2543,96.2
2086,2024-10-21,WH-DAR-002,Dar es Salaam,3141.18,3161,99.4
2087,2024-10-21,WH-MWA-001,Mwanza,904.97,930,97.3
2088,2024-10-21,WH-MWA-002,Mwanza,2827.0,2827,100.0
2089,2024-10-21,WH-SHI-001,Shinyanga,2487.86,2536,98.1
2090,2024-10-21,WH-SHI-002,Shinyanga,4476.08,4536,98.7
2091,2024-10-28,WH-MBE-001,Mbeya,3903.0,3903,100.0
2092,2024-10-28,WH-MBE-002,Mbeya,4285.81,4442,96.5
2093,2024-10-28,WH-IRI-001,Iringa,1175.0,1175,100.0
2094,2024-10-28,WH-IRI-002,Iringa,2476.66,2541,97.5
2095,2024-10-28,WH-RUV-001,Ruvuma,662.0,662,100.0
2096,2024-10-28,WH-RUV-002,Ruvuma,1818.02,1861,97.7
2097,2024-10-28,WH-RUK-001,Rukwa,1810.66,1839,98.5
2098,2024-10-28,WH-RUK-002,Rukwa,4309.0,4309,100.0
2099,2024-10-28,WH-MOR-001,Morogoro,2435.0,2435,100.0
2100,2024-10-28,WH-MOR-002,Morogoro,586.0,586,100.0
2101,2024-10-28,WH-DOD-001,Dodoma,2130.74,2161,98.6
2102,2024-10-28,WH-DOD-002,Dodoma,616.17,630,97.8
2103,2024-10-28,WH-ARU-001,Arusha,944.47,955,98.9
2104,2024-10-28,WH-ARU-002,Arusha,4143.44,4213,98.3
2105,2024-10-28,WH-KIL-001,Kilimanjaro,2986.94,3053,97.8
2106,2024-10-28,WH-KIL-002,Kilimanjaro,4113.47,4199,98.0
2107,2024-10-28,WH-DAR-001,Dar es Salaam,2470.19,2543,97.1
2108,2024-10-28,WH-DAR-002,Dar es Salaam,3161.0,3161,100.0
2109,2024-10-28,WH-MWA-001,Mwanza,900.16,930,96.8
2110,2024-10-28,WH-MWA-002,Mwanza,2827.0,2827,100.0
2111,2024-10-28,WH-SHI-001,Shinyanga,2444.24,2536,96.4
2112,2024-10-28,WH-SHI-002,Shinyanga,4467.69,4536,98.5
2113,2024-11-04,WH-MBE-001,Mbeya,3655.41,3903,93.7
2114,2024-11-04,WH-MBE-002,Mbeya,4043.75,4442,91.0
2115,2024-11-04,WH-IRI-001,Iringa,1082.38,1175,92.1
2116,2024-11-04,WH-IRI-002,Iringa,2382.05,2541,93.7
2117,2024-11-04,WH-RUV-001,Ruvuma,617.01,662,93.2
2118,2024-11-04,WH-RUV-002,Ruvuma,1727.63,1861,92.8
2119,2024-11-04,WH-RUK-001,Rukwa,1727.97,1839,94.0
2120,2024-11-04,WH-RUK-002,Rukwa,3991.5,4309,92.6
2121,2024-11-04,WH-MOR-001,Morogoro,2287.65,2435,93.9
2122,2024-11-04,WH-MOR-002,Morogoro,547.62,586,93.5
2123,2024-11-04,WH-DOD-001,Dodoma,2056.96,2161,95.2
2124,2024-11-04,WH-DOD-002,Dodoma,572.05,630,90.8
2125,2024-11-04,WH-ARU-001,Arusha,898.46,955,94.1
2126,2024-11-04,WH-ARU-002,Arusha,3957.94,4213,93.9
2127,2024-11-04,WH-KIL-001,Kilimanjaro,2853.15,3053,93.5
2128,2024-11-04,WH-KIL-002,Kilimanjaro,3959.44,4199,94.3
2129,2024-11-04,WH-DAR-001,Dar es Salaam,2296.8,2543,90.3
2130,2024-11-04,WH-DAR-002,Dar es Salaam,3059.79,3161,96.8
2131,2024-11-04,WH-MWA-001,Mwanza,836.84,930,90.0
2132,2024-11-04,WH-MWA-002,Mwanza,2723.04,2827,96.3
2133,2024-11-04,WH-SHI-001,Shinyanga,2293.84,2536,90.5
2134,2024-11-04,WH-SHI-002,Shinyanga,4162.76,4536,91.8
2135,2024-11-11,WH-MBE-001,Mbeya,3384.59,3903,86.7
2136,2024-11-11,WH-MBE-002,Mbeya,3828.78,4442,86.2
2137,2024-11-11,WH-IRI-001,Iringa,1048.52,1175,89.2
2138,2024-11-11,WH-IRI-002,Iringa,2223.57,2541,87.5
2139,2024-11-11,WH-RUV-001,Ruvuma,581.62,662,87.9
2140,2024-11-11,WH-RUV-002,Ruvuma,1649.87,1861,88.7
2141,2024-11-11,WH-RUK-001,Rukwa,1671.24,1839,90.9
2142,2024-11-11,WH-RUK-002,Rukwa,3707.6,4309,86.0
2143,2024-11-11,WH-MOR-001,Morogoro,2177.57,2435,89.4
2144,2024-11-11,WH-MOR-002,Morogoro,507.7,586,86.6
2145,2024-11-11,WH-DOD-001,Dodoma,1977.53,2161,91.5
2146,2024-11-11,WH-DOD-002,Dodoma,528.08,630,83.8
2147,2024-11-11,WH-ARU-001,Arusha,836.21,955,87.6
2148,2024-11-11,WH-ARU-002,Arusha,3693.19,4213,87.7
2149,2024-11-11,WH-KIL-001,Kilimanjaro,2726.96,3053,89.3
2150,2024-11-11,WH-KIL-002,Kilimanjaro,3644.41,4199,86.8
2151,2024-11-11,WH-DAR-001,Dar es Salaam,2226.79,2543,87.6
2152,2024-11-11,WH-DAR-002,Dar es Salaam,2860.56,3161,90.5
2153,2024-11-11,WH-MWA-001,Mwanza,787.35,930,84.7
2154,2024-11-11,WH-MWA-002,Mwanza,2505.37,2827,88.6
2155,2024-11-11,WH-SHI-001,Shinyanga,2174.96,2536,85.8
2156,2024-11-11,WH-SHI-002,Shinyanga,3977.61,4536,87.7
2157,2024-11-18,WH-MBE-001,Mbeya,3141.67,3903,80.5
2158,2024-11-18,WH-MBE-002,Mbeya,3563.45,4442,80.2
2159,2024-11-18,WH-IRI-001,Iringa,986.87,1175,84.0
2160,2024-11-18,WH-IRI-002,Iringa,2146.83,2541,84.5
2161,2024-11-18,WH-RUV-001,Ruvuma,540.99,662,81.7
2162,2024-11-18,WH-RUV-002,Ruvuma,1593.07,1861,85.6
2163,2024-11-18,WH-RUK-001,Rukwa,1575.0,1839,85.6
2164,2024-11-18,WH-RUK-002,Rukwa,3589.18,4309,83.3
2165,2024-11-18,WH-MOR-001,Morogoro,2034.02,2435,83.5
2166,2024-11-18,WH-MOR-002,Morogoro,475.71,586,81.2
2167,2024-11-18,WH-DOD-001,Dodoma,1883.24,2161,87.1
2168,2024-11-18,WH-DOD-002,Dodoma,497.14,630,78.9
2169,2024-11-18,WH-ARU-001,Arusha,786.74,955,82.4
2170,2024-11-18,WH-ARU-002,Arusha,3571.1,4213,84.8
2171,2024-11-18,WH-KIL-001,Kilimanjaro,2641.49,3053,86.5
2172,2024-11-18,WH-KIL-002,Kilimanjaro,3366.51,4199,80.2
2173,2024-11-18,WH-DAR-001,Dar es Salaam,2106.72,2543,82.8
2174,2024-11-18,WH-DAR-002,Dar es Salaam,2644.15,3161,83.6
2175,2024-11-18,WH-MWA-001,Mwanza,760.24,930,81.7
2176,2024-11-18,WH-MWA-002,Mwanza,2329.94,2827,82.4
2177,2024-11-18,WH-SHI-001,Shinyanga,2038.44,2536,80.4
2178,2024-11-18,WH-SHI-002,Shinyanga,3678.45,4536,81.1
2179,2024-11-25,WH-MBE-001,Mbeya,2996.38,3903,76.8
2180,2024-11-25,WH-MBE-002,Mbeya,3384.09,4442,76.2
2181,2024-11-25,WH-IRI-001,Iringa,953.0,1175,81.1
2182,2024-11-25,WH-IRI-002,Iringa,1985.81,2541,78.2
2183,2024-11-25,WH-RUV-001,Ruvuma,522.41,662,78.9
2184,2024-11-25,WH-RUV-002,Ruvuma,1468.29,1861,78.9
2185,2024-11-25,WH-RUK-001,Rukwa,1518.78,1839,82.6
2186,2024-11-25,WH-RUK-002,Rukwa,3337.95,4309,77.5
2187,2024-11-25,WH-MOR-001,Morogoro,1897.64,2435,77.9
2188,2024-11-25,WH-MOR-002,Morogoro,444.08,586,75.8
2189,2024-11-25,WH-DOD-001,Dodoma,1804.78,2161,83.5
2190,2024-11-25,WH-DOD-002,Dodoma,462.32,630,73.4
2191,2024-11-25,WH-ARU-001,Arusha,735.21,955,77.0
2192,2024-11-25,WH-ARU-002,Arusha,3379.51,4213,80.2
2193,2024-11-25,WH-KIL-001,Kilimanjaro,2535.54,3053,83.1
2194,2024-11-25,WH-KIL-002,Kilimanjaro,3164.38,4199,75.4
2195,2024-11-25,WH-DAR-001,Dar es Salaam,1971.3,2543,77.5
2196,2024-11-25,WH-DAR-002,Dar es Salaam,2507.66,3161,79.3
2197,2024-11-25,WH-MWA-001,Mwanza,730.75,930,78.6
2198,2024-11-25,WH-MWA-002,Mwanza,2206.26,2827,78.0
2199,2024-11-25,WH-SHI-001,Shinyanga,1921.55,2536,75.8
2200,2024-11-25,WH-SHI-002,Shinyanga,3552.06,4536,78.3
2201,2024-12-02,WH-MBE-001,Mbeya,2995.61,3903,76.8
2202,2024-12-02,WH-MBE-002,Mbeya,3355.71,4442,75.5
2203,2024-12-02,WH-IRI-001,Iringa,938.84,1175,79.9
2204,2024-12-02,WH-IRI-002,Iringa,2007.1,2541,79.0
2205,2024-12-02,WH-RUV-001,Ruvuma,515.11,662,77.8
2206,2024-12-02,WH-RUV-002,Ruvuma,1484.34,1861,79.8
2207,2024-12-02,WH-RUK-001,Rukwa,1526.03,1839,83.0
2208,2024-12-02,WH-RUK-002,Rukwa,3389.07,4309,78.7
2209,2024-12-02,WH-MOR-001,Morogoro,1913.41,2435,78.6
2210,2024-12-02,WH-MOR-002,Morogoro,444.12,586,75.8
2211,2024-12-02,WH-DOD-001,Dodoma,1840.44,2161,85.2
2212,2024-12-02,WH-DOD-002,Dodoma,453.8,630,72.0
2213,2024-12-02,WH-ARU-001,Arusha,729.03,955,76.3
2214,2024-12-02,WH-ARU-002,Arusha,3428.08,4213,81.4
2215,2024-12-02,WH-KIL-001,Kilimanjaro,2541.68,3053,83.3
2216,2024-12-02,WH-KIL-002,Kilimanjaro,3121.69,4199,74.3
2217,2024-12-02,WH-DAR-001,Dar es Salaam,1973.32,2543,77.6
2218,2024-12-02,WH-DAR-002,Dar es Salaam,2517.92,3161,79.7
2219,2024-12-02,WH-MWA-001,Mwanza,732.39,930,78.8
2220,2024-12-02,WH-MWA-002,Mwanza,2219.03,2827,78.5
2221,2024-12-02,WH-SHI-001,Shinyanga,1937.79,2536,76.4
2222,2024-12-02,WH-SHI-002,Shinyanga,3563.2,4536,78.6
2223,2024-12-09,WH-MBE-001,Mbeya,3016.87,3903,77.3
2224,2024-12-09,WH-MBE-002,Mbeya,3329.14,4442,74.9
2225,2024-12-09,WH-IRI-001,Iringa,933.6,1175,79.5
2226,2024-12-09,WH-IRI-002,Iringa,1982.07,2541,78.0
2227,2024-12-09,WH-RUV-001,Ruvuma,521.8,662,78.8
2228,2024-12-09,WH-RUV-002,Ruvuma,1461.05,1861,78.5
2229,2024-12-09,WH-RUK-001,Rukwa,1530.65,1839,83.2
2230,2024-12-09,WH-RUK-002,Rukwa,3401.28,4309,78.9
2231,2024-12-09,WH-MOR-001,Morogoro,1914.42,2435,78.6
2232,2024-12-09,WH-MOR-002,Morogoro,436.49,586,74.5
2233,2024-12-09,WH-DOD-001,Dodoma,1819.61,2161,84.2
2234,2024-12-09,WH-DOD-002,Dodoma,450.55,630,71.5
2235,2024-12-09,WH-ARU-001,Arusha,742.57,955,77.8
2236,2024-12-09,WH-ARU-002,Arusha,3459.22,4213,82.1
2237,2024-12-09,WH-KIL-001,Kilimanjaro,2561.63,3053,83.9
2238,2024-12-09,WH-KIL-002,Kilimanjaro,3071.01,4199,73.1
2239,2024-12-09,WH-DAR-001,Dar es Salaam,2009.56,2543,79.0
2240,2024-12-09,WH-DAR-002,Dar es Salaam,2491.08,3161,78.8
2241,2024-12-09,WH-MWA-001,Mwanza,730.37,930,78.5
2242,2024-12-09,WH-MWA-002,Mwanza,2251.21,2827,79.6
2243,2024-12-09,WH-SHI-001,Shinyanga,1929.94,2536,76.1
2244,2024-12-09,WH-SHI-002,Shinyanga,3499.61,4536,77.2
2245,2024-12-16,WH-MBE-001,Mbeya,2992.78,3903,76.7
2246,2024-12-16,WH-MBE-002,Mbeya,3385.84,4442,76.2
2247,2024-12-16,WH-IRI-001,Iringa,947.79,1175,80.7
2248,2024-12-16,WH-IRI-002,Iringa,2020.96,2541,79.5
2249,2024-12-16,WH-RUV-001,Ruvuma,530.38,662,80.1
2250,2024-12-16,WH-RUV-002,Ruvuma,1436.8,1861,77.2
2251,2024-12-16,WH-RUK-001,Rukwa,1552.58,1839,84.4
2252,2024-12-16,WH-RUK-002,Rukwa,3362.87,4309,78.0
2253,2024-12-16,WH-MOR-001,Morogoro,1918.08,2435,78.8
2254,2024-12-16,WH-MOR-002,Morogoro,437.59,586,74.7
2255,2024-12-16,WH-DOD-001,Dodoma,1828.22,2161,84.6
2256,2024-12-16,WH-DOD-002,Dodoma,457.54,630,72.6
2257,2024-12-16,WH-ARU-001,Arusha,751.28,955,78.7
2258,2024-12-16,WH-ARU-002,Arusha,3456.33,4213,82.0
2259,2024-12-16,WH-KIL-001,Kilimanjaro,2514.06,3053,82.3
2260,2024-12-16,WH-KIL-002,Kilimanjaro,3109.47,4199,74.1
2261,2024-12-16,WH-DAR-001,Dar es Salaam,1971.79,2543,77.5
2262,2024-12-16,WH-DAR-002,Dar es Salaam,2465.09,3161,78.0
2263,2024-12-16,WH-MWA-001,Mwanza,721.78,930,77.6
2264,2024-12-16,WH-MWA-002,Mwanza,2220.49,2827,78.5
2265,2024-12-16,WH-SHI-001,Shinyanga,1950.28,2536,76.9
2266,2024-12-16,WH-SHI-002,Shinyanga,3567.66,4536,78.7
2267,2024-12-23,WH-MBE-001,Mbeya,2965.54,3903,76.0
2268,2024-12-23,WH-MBE-002,Mbeya,3426.33,4442,77.1
2269,2024-12-23,WH-IRI-001,Iringa,951.29,1175,81.0
2270,2024-12-23,WH-IRI-002,Iringa,2015.29,2541,79.3
2271,2024-12-23,WH-RUV-001,Ruvuma,540.1,662,81.6
2272,2024-12-23,WH-RUV-002,Ruvuma,1412.47,1861,75.9
2273,2024-12-23,WH-RUK-001,Rukwa,1577.08,1839,85.8
2274,2024-12-23,WH-RUK-002,Rukwa,3359.47,4309,78.0
2275,2024-12-23,WH-MOR-001,Morogoro,1909.7,2435,78.4
2276,2024-12-23,WH-MOR-002,Morogoro,429.85,586,73.4
2277,2024-12-23,WH-DOD-001,Dodoma,1843.99,2161,85.3
2278,2024-12-23,WH-DOD-002,Dodoma,456.7,630,72.5
2279,2024-12-23,WH-ARU-001,Arusha,758.83,955,79.5
2280,2024-12-23,WH-ARU-002,Arusha,3408.43,4213,80.9
2281,2024-12-23,WH-KIL-001,Kilimanjaro,2534.92,3053,83.0
2282,2024-12-23,WH-KIL-002,Kilimanjaro,3128.51,4199,74.5
2283,2024-12-23,WH-DAR-001,Dar es Salaam,1944.34,2543,76.5
2284,2024-12-23,WH-DAR-002,Dar es Salaam,2423.21,3161,76.7
2285,2024-12-23,WH-MWA-001,Mwanza,718.23,930,77.2
2286,2024-12-23,WH-MWA-002,Mwanza,2242.38,2827,79.3
