id,date,market,region,quality_grade,price_per_kg_tzs
7523,2023-07-28,Shinyanga Central,Shinyanga,B,1372.77
7524,2023-07-28,Shinyanga Central,Shinyanga,C,1152.7
7525,2023-07-29,Mbeya Central,Mbeya,A,1452.26
7526,2023-07-29,Mbeya Central,Mbeya,B,1214.28
7527,2023-07-29,Mbeya Central,Mbeya,C,1044.51
7528,2023-07-29,Iringa Central,Iringa,A,1497.18
7529,2023-07-29,Iringa Central,Iringa,B,1204.5
7530,2023-07-29,Iringa Central,Iringa,C,1041.91
7531,2023-07-29,Songea Central,Ruvuma,A,1497.62
7532,2023-07-29,Songea Central,Ruvuma,B,1241.16
7533,2023-07-29,Songea Central,Ruvuma,C,1026.73
7534,2023-07-29,Sumbawanga Central,Rukwa,A,1495.77
7535,2023-07-29,Sumbawanga Central,Rukwa,B,1228.89
7536,2023-07-29,Sumbawanga Central,Rukwa,C,1060.43
7537,2023-07-29,Morogoro Central,Morogoro,A,1480.33
7538,2023-07-29,Morogoro Central,Morogoro,B,1232.71
7539,2023-07-29,Morogoro Central,Morogoro,C,1060.06
7540,2023-07-29,Dodoma Central,Dodoma,A,1480.18
7541,2023-07-29,Dodoma Central,Dodoma,B,1215.78
7542,2023-07-29,Dodoma Central,Dodoma,C,1046.03
7543,2023-07-29,Arusha Central,Arusha,A,1715.06
7544,2023-07-29,Arusha Central,Arusha,B,1397.35
7545,2023-07-29,Arusha Central,Arusha,C,1213.28
7546,2023-07-29,Moshi Central,Kilimanjaro,A,1687.91
7547,2023-07-29,Moshi Central,Kilimanjaro,B,1398.32
7548,2023-07-29,Moshi Central,Kilimanjaro,C,1201.65
7549,2023-07-29,Kariakoo,Dar es Salaam,A,1694.87
7550,2023-07-29,Kariakoo,Dar es Salaam,B,1400.98
7551,2023-07-29,Kariakoo,Dar es Salaam,C,1203.19
7552,2023-07-29,Mwenge,Dar es Salaam,A,1671.04
7553,2023-07-29,Mwenge,Dar es Salaam,B,1412.52
7554,2023-07-29,Mwenge,Dar es Salaam,C,1219.83
7555,2023-07-29,Mwanza Central,Mwanza,A,1671.05
7556,2023-07-29,Mwanza Central,Mwanza,B,1414.15
7557,2023-07-29,Mwanza Central,Mwanza,C,1215.45
7558,2023-07-29,Shinyanga Central,Shinyanga,A,1676.2
7559,2023-07-29,Shinyanga Central,Shinyanga,B,1421.0
7560,2023-07-29,Shinyanga Central,Shinyanga,C,1208.77
7561,2023-07-30,Mbeya Central,Mbeya,A,1475.84
7562,2023-07-30,Mbeya Central,Mbeya,B,1202.45
7563,2023-07-30,Mbeya Central,Mbeya,C,1035.18
7564,2023-07-30,Iringa Central,Iringa,A,1456.85
7565,2023-07-30,Iringa Central,Iringa,B,1206.95
7566,2023-07-30,Iringa Central,Iringa,C,1028.1
7567,2023-07-30,Songea Central,Ruvuma,A,1441.65
7568,2023-07-30,Songea Central,Ruvuma,B,1244.73
7569,2023-07-30,Songea Central,Ruvuma,C,1044.48
7570,2023-07-30,Sumbawanga Central,Rukwa,A,1495.0
7571,2023-07-30,Sumbawanga Central,Rukwa,B,1235.71
7572,2023-07-30,Sumbawanga Central,Rukwa,C,1033.27
7573,2023-07-30,Morogoro Central,Morogoro,A,1455.76
7574,2023-07-30,Morogoro Central,Morogoro,B,1231.03
7575,2023-07-30,Morogoro Central,Morogoro,C,1051.24
7576,2023-07-30,Dodoma Central,Dodoma,A,1470.03
7577,2023-07-30,Dodoma Central,Dodoma,B,1247.38
7578,2023-07-30,Dodoma Central,Dodoma,C,1046.56
7579,2023-07-30,Arusha Central,Arusha,A,1674.83
7580,2023-07-30,Arusha Central,Arusha,B,1380.78
7581,2023-07-30,Arusha Central,Arusha,C,1213.06
7582,2023-07-30,Moshi Central,Kilimanjaro,A,1677.72
7583,2023-07-30,Moshi Central,Kilimanjaro,B,1393.09
7584,2023-07-30,Moshi Central,Kilimanjaro,C,1198.34
7585,2023-07-30,Kariakoo,Dar es Salaam,A,1716.59
7586,2023-07-30,Kariakoo,Dar es Salaam,B,1416.89
7587,2023-07-30,Kariakoo,Dar es Salaam,C,1184.42
7588,2023-07-30,Mwenge,Dar es Salaam,A,1701.78
7589,2023-07-30,Mwenge,Dar es Salaam,B,1419.96
7590,2023-07-30,Mwenge,Dar es Salaam,C,1201.63
7591,2023-07-30,Mwanza Central,Mwanza,A,1681.11
7592,2023-07-30,Mwanza Central,Mwanza,B,1397.56
7593,2023-07-30,Mwanza Central,Mwanza,C,1193.7
7594,2023-07-30,Shinyanga Central,Shinyanga,A,1655.75
7595,2023-07-30,Shinyanga Central,Shinyanga,B,1428.42
7596,2023-07-30,Shinyanga Central,Shinyanga,C,1175.88
7597,2023-07-31,Mbeya Central,Mbeya,A,1422.29
7598,2023-07-31,Mbeya Central,Mbeya,B,1206.45
7599,2023-07-31,Mbeya Central,Mbeya,C,1005.37
7600,2023-07-31,Iringa Central,Iringa,A,1422.96
7601,2023-07-31,Iringa Central,Iringa,B,1180.4
7602,2023-07-31,Iringa Central,Iringa,C,1023.78
7603,2023-07-31,Songea Central,Ruvuma,A,1459.08
7604,2023-07-31,Songea Central,Ruvuma,B,1220.73
7605,2023-07-31,Songea Central,Ruvuma,C,1009.24
7606,2023-07-31,Sumbawanga Central,Rukwa,A,1415.7
7607,2023-07-31,Sumbawanga Central,Rukwa,B,1210.8
7608,2023-07-31,Sumbawanga Central,Rukwa,C,1012.31
7609,2023-07-31,Morogoro Central,Morogoro,A,1452.77
7610,2023-07-31,Morogoro Central,Morogoro,B,1187.76
7611,2023-07-31,Morogoro Central,Morogoro,C,1006.8
7612,2023-07-31,Dodoma Central,Dodoma,A,1425.54
7613,2023-07-31,Dodoma Central,Dodoma,B,1189.7
7614,2023-07-31,Dodoma Central,Dodoma,C,1017.89
7615,2023-07-31,Arusha Central,Arusha,A,1664.98
7616,2023-07-31,Arusha Central,Arusha,B,1367.41
7617,2023-07-31,Arusha Central,Arusha,C,1186.2
7618,2023-07-31,Moshi Central,Kilimanjaro,A,1628.18
7619,2023-07-31,Moshi Central,Kilimanjaro,B,1406.09
7620,2023-07-31,Moshi Central,Kilimanjaro,C,1168.23
7621,2023-07-31,Kariakoo,Dar es Salaam,A,1633.99
7622,2023-07-31,Kariakoo,Dar es Salaam,B,1376.76
7623,2023-07-31,Kariakoo,Dar es Salaam,C,1173.25
7624,2023-07-31,Mwenge,Dar es Salaam,A,1671.56
7625,2023-07-31,Mwenge,Dar es Salaam,B,1394.37
7626,2023-07-31,Mwenge,Dar es Salaam,C,1188.0
7627,2023-07-31,Mwanza Central,Mwanza,A,1675.45
7628,2023-07-31,Mwanza Central,Mwanza,B,1353.49
7629,2023-07-31,Mwanza Central,Mwanza,C,1167.44
7630,2023-07-31,Shinyanga Central,Shinyanga,A,1679.45
7631,2023-07-31,Shinyanga Central,Shinyanga,B,1394.29
7632,2023-07-31,Shinyanga Central,Shinyanga,C,1192.78
7633,2023-08-01,Mbeya Central,Mbeya,A,1535.83
7634,2023-08-01,Mbeya Central,Mbeya,B,1257.29
7635,2023-08-01,Mbeya Central,Mbeya,C,1093.58
7636,2023-08-01,Iringa Central,Iringa,A,1515.15
7637,2023-08-01,Iringa Central,Iringa,B,1273.15
7638,2023-08-01,Iringa Central,Iringa,C,1081.74
7639,2023-08-01,Songea Central,Ruvuma,A,1522.36
7640,2023-08-01,Songea Central,Ruvuma,B,1280.41
7641,2023-08-01,Songea Central,Ruvuma,C,1065.19
7642,2023-08-01,Sumbawanga Central,Rukwa,A,1507.76
7643,2023-08-01,Sumbawanga Central,Rukwa,B,1273.43
7644,2023-08-01,Sumbawanga Central,Rukwa,C,1068.78
7645,2023-08-01,Morogoro Central,Morogoro,A,1511.01
7646,2023-08-01,Morogoro Central,Morogoro,B,1250.15
7647,2023-08-01,Morogoro Central,Morogoro,C,1083.78
7648,2023-08-01,Dodoma Central,Dodoma,A,1543.79
7649,2023-08-01,Dodoma Central,Dodoma,B,1274.56
7650,2023-08-01,Dodoma Central,Dodoma,C,1102.2
7651,2023-08-01,Arusha Central,Arusha,A,1790.49
7652,2023-08-01,Arusha Central,Arusha,B,1493.84
7653,2023-08-01,Arusha Central,Arusha,C,1239.99
7654,2023-08-01,Moshi Central,Kilimanjaro,A,1758.76
7655,2023-08-01,Moshi Central,Kilimanjaro,B,1474.52
7656,2023-08-01,Moshi Central,Kilimanjaro,C,1250.71
7657,2023-08-01,Kariakoo,Dar es Salaam,A,1753.08
7658,2023-08-01,Kariakoo,Dar es Salaam,B,1439.2
7659,2023-08-01,Kariakoo,Dar es Salaam,C,1267.33
7660,2023-08-01,Mwenge,Dar es Salaam,A,1751.39
7661,2023-08-01,Mwenge,Dar es Salaam,B,1470.1
7662,2023-08-01,Mwenge,Dar es Salaam,C,1231.07
7663,2023-08-01,Mwanza Central,Mwanza,A,1755.02
7664,2023-08-01,Mwanza Central,Mwanza,B,1451.9
7665,2023-08-01,Mwanza Central,Mwanza,C,1266.91
7666,2023-08-01,Shinyanga Central,Shinyanga,A,1775.14
7667,2023-08-01,Shinyanga Central,Shinyanga,B,1466.81
7668,2023-08-01,Shinyanga Central,Shinyanga,C,1245.75
7669,2023-08-02,Mbeya Central,Mbeya,A,1541.54
7670,2023-08-02,Mbeya Central,Mbeya,B,1285.02
7671,2023-08-02,Mbeya Central,Mbeya,C,1090.29
7672,2023-08-02,Iringa Central,Iringa,A,1556.1
7673,2023-08-02,Iringa Central,Iringa,B,1287.02
7674,2023-08-02,Iringa Central,Iringa,C,1072.58
7675,2023-08-02,Songea Central,Ruvuma,A,1501.51
7676,2023-08-02,Songea Central,Ruvuma,B,1290.97
7677,2023-08-02,Songea Central,Ruvuma,C,1089.43
7678,2023-08-02,Sumbawanga Central,Rukwa,A,1540.8
7679,2023-08-02,Sumbawanga Central,Rukwa,B,1285.07
7680,2023-08-02,Sumbawanga Central,Rukwa,C,1090.05
7681,2023-08-02,Morogoro Central,Morogoro,A,1515.39
7682,2023-08-02,Morogoro Central,Morogoro,B,1272.73
7683,2023-08-02,Morogoro Central,Morogoro,C,1091.6
7684,2023-08-02,Dodoma Central,Dodoma,A,1514.96
7685,2023-08-02,Dodoma Central,Dodoma,B,1280.21
7686,2023-08-02,Dodoma Central,Dodoma,C,1103.33
7687,2023-08-02,Arusha Central,Arusha,A,1783.54
7688,2023-08-02,Arusha Central,Arusha,B,1437.65
7689,2023-08-02,Arusha Central,Arusha,C,1259.82
7690,2023-08-02,Moshi Central,Kilimanjaro,A,1769.66
7691,2023-08-02,Moshi Central,Kilimanjaro,B,1490.7
7692,2023-08-02,Moshi Central,Kilimanjaro,C,1241.21
7693,2023-08-02,Kariakoo,Dar es Salaam,A,1765.56
7694,2023-08-02,Kariakoo,Dar es Salaam,B,1489.77
7695,2023-08-02,Kariakoo,Dar es Salaam,C,1247.24
7696,2023-08-02,Mwenge,Dar es Salaam,A,1737.6
7697,2023-08-02,Mwenge,Dar es Salaam,B,1461.73
7698,2023-08-02,Mwenge,Dar es Salaam,C,1262.75
7699,2023-08-02,Mwanza Central,Mwanza,A,1742.11
7700,2023-08-02,Mwanza Central,Mwanza,B,1454.65
7701,2023-08-02,Mwanza Central,Mwanza,C,1269.63
7702,2023-08-02,Shinyanga Central,Shinyanga,A,1770.65
7703,2023-08-02,Shinyanga Central,Shinyanga,B,1459.38
7704,2023-08-02,Shinyanga Central,Shinyanga,C,1236.74
7705,2023-08-03,Mbeya Central,Mbeya,A,1524.59
7706,2023-08-03,Mbeya Central,Mbeya,B,1294.2
7707,2023-08-03,Mbeya Central,Mbeya,C,1093.62
7708,2023-08-03,Iringa Central,Iringa,A,1504.84
7709,2023-08-03,Iringa Central,Iringa,B,1281.95
7710,2023-08-03,Iringa Central,Iringa,C,1095.74
7711,2023-08-03,Songea Central,Ruvuma,A,1520.48
7712,2023-08-03,Songea Central,Ruvuma,B,1256.78
7713,2023-08-03,Songea Central,Ruvuma,C,1094.53
7714,2023-08-03,Sumbawanga Central,Rukwa,A,1556.32
7715,2023-08-03,Sumbawanga Central,Rukwa,B,1269.8
7716,2023-08-03,Sumbawanga Central,Rukwa,C,1075.43
7717,2023-08-03,Morogoro Central,Morogoro,A,1559.81
7718,2023-08-03,Morogoro Central,Morogoro,B,1291.14
7719,2023-08-03,Morogoro Central,Morogoro,C,1062.14
7720,2023-08-03,Dodoma Central,Dodoma,A,1503.67
7721,2023-08-03,Dodoma Central,Dodoma,B,1285.01
7722,2023-08-03,Dodoma Central,Dodoma,C,1084.83
7723,2023-08-03,Arusha Central,Arusha,A,1770.38
7724,2023-08-03,Arusha Central,Arusha,B,1479.92
7725,2023-08-03,Arusha Central,Arusha,C,1229.89
7726,2023-08-03,Moshi Central,Kilimanjaro,A,1750.68
7727,2023-08-03,Moshi Central,Kilimanjaro,B,1478.22
7728,2023-08-03,Moshi Central,Kilimanjaro,C,1231.26
7729,2023-08-03,Kariakoo,Dar es Salaam,A,1737.12
7730,2023-08-03,Kariakoo,Dar es Salaam,B,1492.55
7731,2023-08-03,Kariakoo,Dar es Salaam,C,1243.85
7732,2023-08-03,Mwenge,Dar es Salaam,A,1781.63
7733,2023-08-03,Mwenge,Dar es Salaam,B,1447.81
7734,2023-08-03,Mwenge,Dar es Salaam,C,1224.33
7735,2023-08-03,Mwanza Central,Mwanza,A,1737.17
7736,2023-08-03,Mwanza Central,Mwanza,B,1481.45
7737,2023-08-03,Mwanza Central,Mwanza,C,1234.32
7738,2023-08-03,Shinyanga Central,Shinyanga,A,1787.81
7739,2023-08-03,Shinyanga Central,Shinyanga,B,1460.9
7740,2023-08-03,Shinyanga Central,Shinyanga,C,1252.64
7741,2023-08-04,Mbeya Central,Mbeya,A,1537.61
7742,2023-08-04,Mbeya Central,Mbeya,B,1293.79
7743,2023-08-04,Mbeya Central,Mbeya,C,1069.28
7744,2023-08-04,Iringa Central,Iringa,A,1517.34
7745,2023-08-04,Iringa Central,Iringa,B,1268.76
7746,2023-08-04,Iringa Central,Iringa,C,1074.07
7747,2023-08-04,Songea Central,Ruvuma,A,1520.34
7748,2023-08-04,Songea Central,Ruvuma,B,1279.37
7749,2023-08-04,Songea Central,Ruvuma,C,1082.79
7750,2023-08-04,Sumbawanga Central,Rukwa,A,1540.58
7751,2023-08-04,Sumbawanga Central,Rukwa,B,1254.64
7752,2023-08-04,Sumbawanga Central,Rukwa,C,1064.72
7753,2023-08-04,Morogoro Central,Morogoro,A,1545.41
7754,2023-08-04,Morogoro Central,Morogoro,B,1249.87
7755,2023-08-04,Morogoro Central,Morogoro,C,1087.32
7756,2023-08-04,Dodoma Central,Dodoma,A,1559.84
7757,2023-08-04,Dodoma Central,Dodoma,B,1254.44
7758,2023-08-04,Dodoma Central,Dodoma,C,1084.72
7759,2023-08-04,Arusha Central,Arusha,A,1724.82
7760,2023-08-04,Arusha Central,Arusha,B,1472.29
7761,2023-08-04,Arusha Central,Arusha,C,1270.59
7762,2023-08-04,Moshi Central,Kilimanjaro,A,1777.89
7763,2023-08-04,Moshi Central,Kilimanjaro,B,1491.59
7764,2023-08-04,Moshi Central,Kilimanjaro,C,1244.98
7765,2023-08-04,Kariakoo,Dar es Salaam,A,1748.03
7766,2023-08-04,Kariakoo,Dar es Salaam,B,1462.11
7767,2023-08-04,Kariakoo,Dar es Salaam,C,1239.87
7768,2023-08-04,Mwenge,Dar es Salaam,A,1786.96
7769,2023-08-04,Mwenge,Dar es Salaam,B,1495.54
7770,2023-08-04,Mwenge,Dar es Salaam,C,1262.11
7771,2023-08-04,Mwanza Central,Mwanza,A,1790.54
7772,2023-08-04,Mwanza Central,Mwanza,B,1475.93
7773,2023-08-04,Mwanza Central,Mwanza,C,1240.25
7774,2023-08-04,Shinyanga Central,Shinyanga,A,1728.34
7775,2023-08-04,Shinyanga Central,Shinyanga,B,1457.81
7776,2023-08-04,Shinyanga Central,Shinyanga,C,1237.85
7777,2023-08-05,Mbeya Central,Mbeya,A,1535.64
7778,2023-08-05,Mbeya Central,Mbeya,B,1298.26
7779,2023-08-05,Mbeya Central,Mbeya,C,1114.19
7780,2023-08-05,Iringa Central,Iringa,A,1574.66
7781,2023-08-05,Iringa Central,Iringa,B,1320.68
7782,2023-08-05,Iringa Central,Iringa,C,1089.46
7783,2023-08-05,Songea Central,Ruvuma,A,1566.96
7784,2023-08-05,Songea Central,Ruvuma,B,1319.7
7785,2023-08-05,Songea Central,Ruvuma,C,1095.67
7786,2023-08-05,Sumbawanga Central,Rukwa,A,1573.04
7787,2023-08-05,Sumbawanga Central,Rukwa,B,1316.89
7788,2023-08-05,Sumbawanga Central,Rukwa,C,1099.61
7789,2023-08-05,Morogoro Central,Morogoro,A,1567.99
7790,2023-08-05,Morogoro Central,Morogoro,B,1308.76
7791,2023-08-05,Morogoro Central,Morogoro,C,1104.33
7792,2023-08-05,Dodoma Central,Dodoma,A,1555.18
7793,2023-08-05,Dodoma Central,Dodoma,B,1284.27
7794,2023-08-05,Dodoma Central,Dodoma,C,1126.92
7795,2023-08-05,Arusha Central,Arusha,A,1827.54
7796,2023-08-05,Arusha Central,Arusha,B,1514.28
7797,2023-08-05,Arusha Central,Arusha,C,1246.66
7798,2023-08-05,Moshi Central,Kilimanjaro,A,1784.65
7799,2023-08-05,Moshi Central,Kilimanjaro,B,1468.4
7800,2023-08-05,Moshi Central,Kilimanjaro,C,1286.88
7801,2023-08-05,Kariakoo,Dar es Salaam,A,1782.16
7802,2023-08-05,Kariakoo,Dar es Salaam,B,1492.24
7803,2023-08-05,Kariakoo,Dar es Salaam,C,1276.67
7804,2023-08-05,Mwenge,Dar es Salaam,A,1787.52
7805,2023-08-05,Mwenge,Dar es Salaam,B,1502.31
7806,2023-08-05,Mwenge,Dar es Salaam,C,1249.95
7807,2023-08-05,Mwanza Central,Mwanza,A,1789.52
7808,2023-08-05,Mwanza Central,Mwanza,B,1521.39
7809,2023-08-05,Mwanza Central,Mwanza,C,1293.15
7810,2023-08-05,Shinyanga Central,Shinyanga,A,1829.64
7811,2023-08-05,Shinyanga Central,Shinyanga,B,1516.94
7812,2023-08-05,Shinyanga Central,Shinyanga,C,1291.84
7813,2023-08-06,Mbeya Central,Mbeya,A,1575.22
7814,2023-08-06,Mbeya Central,Mbeya,B,1289.78
7815,2023-08-06,Mbeya Central,Mbeya,C,1091.94
7816,2023-08-06,Iringa Central,Iringa,A,1538.32
7817,2023-08-06,Iringa Central,Iringa,B,1301.54
7818,2023-08-06,Iringa Central,Iringa,C,1108.6
7819,2023-08-06,Songea Central,Ruvuma,A,1582.87
7820,2023-08-06,Songea Central,Ruvuma,B,1300.74
7821,2023-08-06,Songea Central,Ruvuma,C,1088.97
7822,2023-08-06,Sumbawanga Central,Rukwa,A,1579.13
7823,2023-08-06,Sumbawanga Central,Rukwa,B,1290.17
7824,2023-08-06,Sumbawanga Central,Rukwa,C,1113.08
7825,2023-08-06,Morogoro Central,Morogoro,A,1563.64
7826,2023-08-06,Morogoro Central,Morogoro,B,1320.0
7827,2023-08-06,Morogoro Central,Morogoro,C,1090.75
7828,2023-08-06,Dodoma Central,Dodoma,A,1557.25
7829,2023-08-06,Dodoma Central,Dodoma,B,1280.51
7830,2023-08-06,Dodoma Central,Dodoma,C,1112.62
7831,2023-08-06,Arusha Central,Arusha,A,1776.09
7832,2023-08-06,Arusha Central,Arusha,B,1478.32
7833,2023-08-06,Arusha Central,Arusha,C,1284.12
7834,2023-08-06,Moshi Central,Kilimanjaro,A,1806.16
7835,2023-08-06,Moshi Central,Kilimanjaro,B,1471.01
7836,2023-08-06,Moshi Central,Kilimanjaro,C,1267.93
7837,2023-08-06,Kariakoo,Dar es Salaam,A,1810.18
7838,2023-08-06,Kariakoo,Dar es Salaam,B,1475.25
7839,2023-08-06,Kariakoo,Dar es Salaam,C,1293.05
7840,2023-08-06,Mwenge,Dar es Salaam,A,1823.6
7841,2023-08-06,Mwenge,Dar es Salaam,B,1511.51
7842,2023-08-06,Mwenge,Dar es Salaam,C,1257.02
7843,2023-08-06,Mwanza Central,Mwanza,A,1777.29
7844,2023-08-06,Mwanza Central,Mwanza,B,1494.16
7845,2023-08-06,Mwanza Central,Mwanza,C,1291.45
7846,2023-08-06,Shinyanga Central,Shinyanga,A,1767.63
7847,2023-08-06,Shinyanga Central,Shinyanga,B,1473.78
7848,2023-08-06,Shinyanga Central,Shinyanga,C,1273.0
7849,2023-08-07,Mbeya Central,Mbeya,A,1543.8
7850,2023-08-07,Mbeya Central,Mbeya,B,1254.11
7851,2023-08-07,Mbeya Central,Mbeya,C,1092.06
7852,2023-08-07,Iringa Central,Iringa,A,1552.76
7853,2023-08-07,Iringa Central,Iringa,B,1297.02
7854,2023-08-07,Iringa Central,Iringa,C,1095.3
7855,2023-08-07,Songea Central,Ruvuma,A,1536.16
7856,2023-08-07,Songea Central,Ruvuma,B,1282.34
7857,2023-08-07,Songea Central,Ruvuma,C,1078.42
7858,2023-08-07,Sumbawanga Central,Rukwa,A,1543.31
7859,2023-08-07,Sumbawanga Central,Rukwa,B,1287.04
7860,2023-08-07,Sumbawanga Central,Rukwa,C,1078.62
7861,2023-08-07,Morogoro Central,Morogoro,A,1538.7
7862,2023-08-07,Morogoro Central,Morogoro,B,1278.16
7863,2023-08-07,Morogoro Central,Morogoro,C,1099.19
7864,2023-08-07,Dodoma Central,Dodoma,A,1548.88
7865,2023-08-07,Dodoma Central,Dodoma,B,1260.9
7866,2023-08-07,Dodoma Central,Dodoma,C,1067.09
7867,2023-08-07,Arusha Central,Arusha,A,1730.48
7868,2023-08-07,Arusha Central,Arusha,B,1442.15
7869,2023-08-07,Arusha Central,Arusha,C,1258.31
7870,2023-08-07,Moshi Central,Kilimanjaro,A,1790.27
7871,2023-08-07,Moshi Central,Kilimanjaro,B,1480.6
7872,2023-08-07,Moshi Central,Kilimanjaro,C,1227.17
7873,2023-08-07,Kariakoo,Dar es Salaam,A,1750.19
7874,2023-08-07,Kariakoo,Dar es Salaam,B,1486.97
7875,2023-08-07,Kariakoo,Dar es Salaam,C,1268.95
7876,2023-08-07,Mwenge,Dar es Salaam,A,1764.91
7877,2023-08-07,Mwenge,Dar es Salaam,B,1437.02
7878,2023-08-07,Mwenge,Dar es Salaam,C,1224.47
7879,2023-08-07,Mwanza Central,Mwanza,A,1762.01
7880,2023-08-07,Mwanza Central,Mwanza,B,1486.61
7881,2023-08-07,Mwanza Central,Mwanza,C,1270.23
7882,2023-08-07,Shinyanga Central,Shinyanga,A,1746.81
7883,2023-08-07,Shinyanga Central,Shinyanga,B,1458.33
7884,2023-08-07,Shinyanga Central,Shinyanga,C,1255.25
7885,2023-08-08,Mbeya Central,Mbeya,A,1548.15
7886,2023-08-08,Mbeya Central,Mbeya,B,1276.01
7887,2023-08-08,Mbeya Central,Mbeya,C,1088.16
7888,2023-08-08,Iringa Central,Iringa,A,1513.0
7889,2023-08-08,Iringa Central,Iringa,B,1269.66
7890,2023-08-08,Iringa Central,Iringa,C,1085.41
7891,2023-08-08,Songea Central,Ruvuma,A,1527.59
7892,2023-08-08,Songea Central,Ruvuma,B,1256.88
7893,2023-08-08,Songea Central,Ruvuma,C,1102.95
7894,2023-08-08,Sumbawanga Central,Rukwa,A,1550.64
7895,2023-08-08,Sumbawanga Central,Rukwa,B,1274.99
7896,2023-08-08,Sumbawanga Central,Rukwa,C,1081.83
7897,2023-08-08,Morogoro Central,Morogoro,A,1536.21
7898,2023-08-08,Morogoro Central,Morogoro,B,1256.94
7899,2023-08-08,Morogoro Central,Morogoro,C,1090.92
7900,2023-08-08,Dodoma Central,Dodoma,A,1548.44
7901,2023-08-08,Dodoma Central,Dodoma,B,1285.35
7902,2023-08-08,Dodoma Central,Dodoma,C,1088.04
7903,2023-08-08,Arusha Central,Arusha,A,1746.05
7904,2023-08-08,Arusha Central,Arusha,B,1495.01
7905,2023-08-08,Arusha Central,Arusha,C,1227.54
7906,2023-08-08,Moshi Central,Kilimanjaro,A,1794.47
7907,2023-08-08,Moshi Central,Kilimanjaro,B,1478.36
7908,2023-08-08,Moshi Central,Kilimanjaro,C,1245.23
7909,2023-08-08,Kariakoo,Dar es Salaam,A,1782.63
7910,2023-08-08,Kariakoo,Dar es Salaam,B,1465.96
7911,2023-08-08,Kariakoo,Dar es Salaam,C,1256.49
7912,2023-08-08,Mwenge,Dar es Salaam,A,1750.82
7913,2023-08-08,Mwenge,Dar es Salaam,B,1494.47
7914,2023-08-08,Mwenge,Dar es Salaam,C,1237.99
7915,2023-08-08,Mwanza Central,Mwanza,A,1782.58
7916,2023-08-08,Mwanza Central,Mwanza,B,1449.28
7917,2023-08-08,Mwanza Central,Mwanza,C,1257.91
7918,2023-08-08,Shinyanga Central,Shinyanga,A,1781.35
7919,2023-08-08,Shinyanga Central,Shinyanga,B,1478.0
7920,2023-08-08,Shinyanga Central,Shinyanga,C,1224.01
7921,2023-08-09,Mbeya Central,Mbeya,A,1552.36
7922,2023-08-09,Mbeya Central,Mbeya,B,1258.63
7923,2023-08-09,Mbeya Central,Mbeya,C,1083.21
7924,2023-08-09,Iringa Central,Iringa,A,1523.38
7925,2023-08-09,Iringa Central,Iringa,B,1299.7
7926,2023-08-09,Iringa Central,Iringa,C,1090.65
7927,2023-08-09,Songea Central,Ruvuma,A,1551.33
7928,2023-08-09,Songea Central,Ruvuma,B,1300.04
7929,2023-08-09,Songea Central,Ruvuma,C,1085.83
7930,2023-08-09,Sumbawanga Central,Rukwa,A,1520.05
7931,2023-08-09,Sumbawanga Central,Rukwa,B,1284.07
7932,2023-08-09,Sumbawanga Central,Rukwa,C,1105.01
7933,2023-08-09,Morogoro Central,Morogoro,A,1545.77
7934,2023-08-09,Morogoro Central,Morogoro,B,1269.44
7935,2023-08-09,Morogoro Central,Morogoro,C,1084.96
7936,2023-08-09,Dodoma Central,Dodoma,A,1516.72
7937,2023-08-09,Dodoma Central,Dodoma,B,1285.02
7938,2023-08-09,Dodoma Central,Dodoma,C,1070.53
7939,2023-08-09,Arusha Central,Arusha,A,1784.57
7940,2023-08-09,Arusha Central,Arusha,B,1460.02
7941,2023-08-09,Arusha Central,Arusha,C,1227.91
7942,2023-08-09,Moshi Central,Kilimanjaro,A,1777.25
7943,2023-08-09,Moshi Central,Kilimanjaro,B,1470.96
7944,2023-08-09,Moshi Central,Kilimanjaro,C,1261.52
7945,2023-08-09,Kariakoo,Dar es Salaam,A,1784.12
7946,2023-08-09,Kariakoo,Dar es Salaam,B,1478.54
7947,2023-08-09,Kariakoo,Dar es Salaam,C,1244.2
7948,2023-08-09,Mwenge,Dar es Salaam,A,1735.83
7949,2023-08-09,Mwenge,Dar es Salaam,B,1444.99
7950,2023-08-09,Mwenge,Dar es Salaam,C,1256.08
7951,2023-08-09,Mwanza Central,Mwanza,A,1744.8
7952,2023-08-09,Mwanza Central,Mwanza,B,1445.42
7953,2023-08-09,Mwanza Central,Mwanza,C,1232.26
7954,2023-08-09,Shinyanga Central,Shinyanga,A,1776.98
7955,2023-08-09,Shinyanga Central,Shinyanga,B,1480.05
7956,2023-08-09,Shinyanga Central,Shinyanga,C,1221.84
7957,2023-08-10,Mbeya Central,Mbeya,A,1543.83
7958,2023-08-10,Mbeya Central,Mbeya,B,1278.86
7959,2023-08-10,Mbeya Central,Mbeya,C,1091.48
7960,2023-08-10,Iringa Central,Iringa,A,1559.9
7961,2023-08-10,Iringa Central,Iringa,B,1257.03
7962,2023-08-10,Iringa Central,Iringa,C,1103.27
7963,2023-08-10,Songea Central,Ruvuma,A,1525.54
7964,2023-08-10,Songea Central,Ruvuma,B,1292.42
7965,2023-08-10,Songea Central,Ruvuma,C,1102.22
7966,2023-08-10,Sumbawanga Central,Rukwa,A,1505.28
7967,2023-08-10,Sumbawanga Central,Rukwa,B,1299.18
7968,2023-08-10,Sumbawanga Central,Rukwa,C,1069.86
